region,region_std,year,production,area_total,temp_annual_mean,prec_annual_sum,temp_grow_mean,prec_grow_sum,prec_winter_sum,temp_annual_lag1,prec_annual_lag1,temp_grow_lag1,prec_grow_lag1
Орловская область,Орловская область,2023,4142200.0,840.26799,7.67761,396.9529120702736,15.783845,144.69078462890215,144.33548761571046,6.8137097,701.5359304062328,14.788921,440.5393814253881
Пензенская область,Пензенская область,2007,934910.0,727.8340000000001,6.041863,677.7757858154918,15.60003,378.60495963028364,152.92792815042958,,,,
Пензенская область,Пензенская область,2008,1422340.0,788.4889999999999,6.6120715,605.0685039094903,14.962392,355.2450731101778,252.74028806836455,6.041863,677.7757858154918,15.60003,378.60495963028364
Пензенская область,Пензенская область,2009,1461417.1,771.0390000000001,5.7491517,501.26971162782684,14.924411,292.07444443048297,157.87036757796378,6.6120715,605.0685039094903,14.962392,355.2450731101778
Пензенская область,Пензенская область,2010,407300.0,639.9509999999999,6.489001,511.71062038445496,18.101793,145.02704918512202,216.46801764898368,5.7491517,501.26971162782684,14.924411,292.07444443048297
Пензенская область,Пензенская область,2011,874700.0,570.562,4.6990275,742.711943482915,15.05928,392.36452122866274,288.9119779380051,6.489001,511.71062038445496,18.101793,145.02704918512202
Пензенская область,Пензенская область,2012,749900.0,596.838,5.777153,665.6508454115658,16.403593,358.4492843071897,295.6426990053037,4.6990275,742.711943482915,15.05928,392.36452122866274
Пензенская область,Пензенская область,2013,1291300.0,622.148,6.266768,711.9333687438207,15.465894,471.38762636024217,209.97954396497119,5.777153,665.6508454115658,16.403593,358.4492843071897
Пензенская область,Пензенская область,2014,1265400.0,549.3729999999999,5.563129,507.4262365216741,15.446132,241.5840245209035,207.64619509281812,6.266768,711.9333687438207,15.465894,471.38762636024217
Пензенская область,Пензенская область,2015,1558500.0,698.22,6.477179,586.0346439524026,15.811919,238.6561297755037,201.0227333247349,5.563129,507.4262365216741,15.446132,241.5840245209035
Пензенская область,Пензенская область,2016,1943900.0,714.47,6.3001785,715.4795380798462,16.002193,396.41909342170595,368.8028753931289,6.477179,586.0346439524026,15.811919,238.6561297755037
Пензенская область,Пензенская область,2017,2370400.0,721.382,5.6341705,726.7613615828169,14.02261,409.73515728043094,219.8876216711698,6.3001785,715.4795380798462,16.002193,396.41909342170595
Пензенская область,Пензенская область,2018,1744600.0,717.557,5.3033843,489.04579102550144,15.925124,246.86492220822956,249.2136085201185,5.6341705,726.7613615828169,14.02261,409.73515728043094
Пензенская область,Пензенская область,2019,1856800.0,800.352,6.4125514,516.341076119588,14.959901,244.01825817148168,209.65431254018438,5.3033843,489.04579102550144,15.925124,246.86492220822956
Пензенская область,Пензенская область,2020,3221700.0,850.495,6.7156177,599.7487450662766,14.638968,352.9538346227597,219.41043477604438,6.4125514,516.341076119588,14.959901,244.01825817148168
Пензенская область,Пензенская область,2021,2251600.0,853.573,6.0349336,648.0662061010937,16.390806,374.49650715473854,219.59371647092846,6.7156177,599.7487450662766,14.638968,352.9538346227597
Пензенская область,Пензенская область,2022,3270100.0,857.39388,6.395729,595.7679052497081,15.059429,309.27810570455506,275.3359838403188,6.0349336,648.0662061010937,16.390806,374.49650715473854
Пензенская область,Пензенская область,2023,3263800.0,842.56195,6.6252475,323.046326693955,15.715038,125.25716995520817,132.79629708612924,6.395729,595.7679052497081,15.059429,309.27810570455506
Пермский край,Пермский край,2007,398100.0,350.898,2.1253548,825.7075270085329,11.548371,532.9699183429104,149.05485386948027,,,,
Пермский край,Пермский край,2008,436420.0,344.153,3.058061,866.426338675597,10.819237,491.79657846080966,256.0697822975915,2.1253548,825.7075270085329,11.548371,532.9699183429104
Пермский край,Пермский край,2009,450711.5,305.973,1.1282934,761.6979705308299,10.693588,411.205174115885,269.8971750500918,3.058061,866.426338675597,10.819237,491.79657846080966
Пермский край,Пермский край,2010,330800.0,285.36,1.0309172,645.8323697599724,12.68851,327.1467825443469,219.21212535267557,1.1282934,761.6979705308299,10.693588,411.205174115885
Пермский край,Пермский край,2011,444200.0,282.138,1.4871639,757.4227285126093,11.740608,479.24204962332476,261.0916550957236,1.0309172,645.8323697599724,12.68851,327.1467825443469
Пермский край,Пермский край,2012,321600.0,254.269,1.8806753,763.8010804345574,12.859253,495.1649205793397,178.52003885661762,1.4871639,757.4227285126093,11.740608,479.24204962332476
Пермский край,Пермский край,2013,274700.0,268.308,2.212082,786.363994076437,12.170567,371.7498094475673,245.23359678830099,1.8806753,763.8010804345574,12.859253,495.1649205793397
Пермский край,Пермский край,2014,364700.0,244.013,0.97168714,771.2762545093577,10.5052595,432.0247179418215,312.6881954450134,2.212082,786.363994076437,12.170567,371.7498094475673
Пермский край,Пермский край,2015,303400.0,248.47,1.8906959,911.2458746191598,11.117494,539.1958763099638,230.5494058411407,0.97168714,771.2762545093577,10.5052595,432.0247179418215
Пермский край,Пермский край,2016,246700.0,247.486,2.5125363,650.7106257612729,13.601215,367.3198449136565,268.78238731615653,1.8906959,911.2458746191598,11.117494,539.1958763099638
Пермский край,Пермский край,2017,353700.0,250.4,1.6966139,877.0371827463684,10.04205,576.5947346772801,248.60663893940978,2.5125363,650.7106257612729,13.601215,367.3198449136565
Пермский край,Пермский край,2018,371200.0,236.869,1.2459248,751.54481690623,10.8880415,430.626911553461,204.95614131127314,1.6966139,877.0371827463684,10.04205,576.5947346772801
Пермский край,Пермский край,2019,299800.0,230.991,2.0029635,1012.6801762749493,10.283772,564.0315659285718,264.25614939869575,1.2459248,751.54481690623,10.8880415,430.626911553461
Пермский край,Пермский край,2020,356700.0,231.118,3.440545,736.9205991641286,11.931481,413.98504006712335,353.75175080457194,2.0029635,1012.6801762749493,10.283772,564.0315659285718
Пермский край,Пермский край,2021,257900.0,238.899,1.8444438,751.7144480655286,12.942758,394.39683346265974,212.51220296798869,3.440545,736.9205991641286,11.931481,413.98504006712335
Пермский край,Пермский край,2022,444900.0,230.9426,2.4226558,581.0047257437163,11.804253,365.4979745126832,287.96694727442787,1.8444438,751.7144480655286,12.942758,394.39683346265974
Пермский край,Пермский край,2023,282900.0,217.61294,3.1243236,341.44140227327756,13.074216,147.87473660332594,137.75540460909184,2.4226558,581.0047257437163,11.804253,365.4979745126832
Приморский край,Приморский край,2007,135030.0,103.618,2.9621089,795.7867693040396,13.051162,543.5705793498969,145.75123544751034,,,,
Приморский край,Приморский край,2008,164070.0,109.447,2.8550024,713.8868299105789,13.668404,541.0570314463988,101.58384582921943,2.9621089,795.7867693040396,13.051162,543.5705793498969
Приморский край,Приморский край,2009,192702.0,116.412,1.643003,859.4512100615678,12.618641,582.2999107782113,186.27689355848884,2.8550024,713.8868299105789,13.668404,541.0570314463988
Приморский край,Приморский край,2010,144700.0,79.83500000000001,1.7819766,888.1713221435109,13.615209,631.4121756879537,162.30648377981544,1.643003,859.4512100615678,12.618641,582.2999107782113
Приморский край,Приморский край,2011,230500.0,102.876,1.7126838,763.1459717562288,12.8493805,600.2852045915504,160.58180242567693,1.7819766,888.1713221435109,13.615209,631.4121756879537
Приморский край,Приморский край,2012,234500.0,118.045,1.5188056,938.0011180066175,13.524287,670.6185773337324,111.70668633691783,1.7126838,763.1459717562288,12.8493805,600.2852045915504
Приморский край,Приморский край,2013,229300.0,106.026,1.9319717,934.445753433458,13.203789,689.7761889669398,207.32464504661522,1.5188056,938.0011180066175,13.524287,670.6185773337324
Приморский край,Приморский край,2014,307300.0,112.526,2.185354,772.1814415257052,13.880439,561.7579502462363,119.83711530115025,1.9319717,934.445753433458,13.203789,689.7761889669398
Приморский край,Приморский край,2015,299700.0,100.86,2.8279507,944.5725334524506,13.335866,681.341034042568,234.55477487943972,2.185354,772.1814415257052,13.880439,561.7579502462363
Приморский край,Приморский край,2016,296800.0,105.666,1.7440399,1024.99738738727,13.426303,812.2675697982083,139.83924414444778,2.8279507,944.5725334524506,13.335866,681.341034042568
Приморский край,Приморский край,2017,329400.0,101.119,2.323263,729.176543705475,13.600845,563.7667473142365,126.76259151263649,1.7440399,1024.99738738727,13.426303,812.2675697982083
Приморский край,Приморский край,2018,344200.0,98.215,2.5003831,913.0572398006427,13.475825,705.5544922691411,150.42247887996945,2.323263,729.176543705475,13.600845,563.7667473142365
Приморский край,Приморский край,2019,376700.0,103.453,3.0538323,838.0367076380953,13.456322,637.4641134374907,91.99533203837119,2.5003831,913.0572398006427,13.475825,705.5544922691411
Приморский край,Приморский край,2020,381600.0,113.264,2.8438015,984.8620092443867,13.25491,748.9624079498129,170.3107011654644,3.0538323,838.0367076380953,13.456322,637.4641134374907
Приморский край,Приморский край,2021,520600.0,116.345,3.1093705,791.4786956007829,14.482895,506.37462437586294,179.61025373322965,2.8438015,984.8620092443867,13.25491,748.9624079498129
Приморский край,Приморский край,2022,641400.0,122.85727,2.7842245,830.585439751877,13.723025,647.3125182297987,214.05778503192903,3.1093705,791.4786956007829,14.482895,506.37462437586294
Приморский край,Приморский край,2023,493800.0,126.37943,2.9850676,564.6490238673961,14.510158,431.87687384818275,86.46620589303654,2.7842245,830.585439751877,13.723025,647.3125182297987
Псковская область,Псковская область,2007,27100.0,19.956,6.630796,724.0909342545641,13.975423,368.808575404516,155.44201372974842,,,,
Псковская область,Псковская область,2008,31010.0,24.1,7.175623,872.4857734391061,13.260376,476.1108042053869,295.6488176834105,6.630796,724.0909342545641,13.975423,368.808575404516
Псковская область,Псковская область,2009,35298.3,23.272,5.921486,897.9567365167642,13.260963,485.95607131314017,261.314274514576,7.175623,872.4857734391061,13.260376,476.1108042053869
Псковская область,Псковская область,2010,22600.0,17.666,5.544029,777.9335369143278,15.429333,429.7834881277594,273.5203270899858,5.921486,897.9567365167642,13.260963,485.95607131314017
Псковская область,Псковская область,2011,37500.0,21.017,6.66721,725.1098399861904,14.550526,422.3440557301117,301.8784277747642,5.544029,777.9335369143278,15.429333,429.7834881277594
Псковская область,Псковская область,2012,53600.0,24.742,5.339376,871.4751480819967,13.668889,445.15576446541604,282.32944811940337,6.66721,725.1098399861904,14.550526,422.3440557301117
Псковская область,Псковская область,2013,58000.0,27.243,6.456145,695.929434817298,14.306435,420.94042749045684,256.2249959103247,5.339376,871.4751480819967,13.668889,445.15576446541604
Псковская область,Псковская область,2014,111900.0,39.005,6.9185543,671.6375286617516,14.445189,405.69885663910884,244.59282373932993,6.456145,695.929434817298,14.306435,420.94042749045684
Псковская область,Псковская область,2015,117000.0,43.31,7.4572253,652.2199486693953,13.781719,373.30075483558244,221.21629462605694,6.9185543,671.6375286617516,14.445189,405.69885663910884
Псковская область,Псковская область,2016,116800.0,45.732,6.46901,861.6242186802995,14.429524,507.42984649839553,287.1913604830479,7.4572253,652.2199486693953,13.781719,373.30075483558244
Псковская область,Псковская область,2017,81300.0,44.654,6.132276,918.6363000365682,12.456613,556.6052339090757,270.77101278500595,6.46901,861.6242186802995,14.429524,507.42984649839553
Псковская область,Псковская область,2018,47200.0,28.205,6.8674355,606.9295419301761,15.32687,353.3766650854455,226.37199018560668,6.132276,918.6363000365682,12.456613,556.6052339090757
Псковская область,Псковская область,2019,140600.0,38.794,7.4262376,850.1495907519235,13.930421,438.179589596981,245.57920901294466,6.8674355,606.9295419301761,15.32687,353.3766650854455
Псковская область,Псковская область,2020,151500.0,42.775,8.250148,735.9950126253095,13.811604,393.28803349308953,327.6172199291273,7.4262376,850.1495907519235,13.930421,438.179589596981
Псковская область,Псковская область,2021,147100.0,49.616,6.209831,795.8655657805909,14.291392,468.8548514362094,233.9986751253376,8.250148,735.9950126253095,13.811604,393.28803349308953
Псковская область,Псковская область,2022,169800.0,50.4077,6.4326324,592.284535737801,13.4619,352.65892607980334,277.64753049861906,6.209831,795.8655657805909,14.291392,468.8548514362094
Псковская область,Псковская область,2023,125500.0,43.06143,7.1273894,415.1381243324657,14.957779,142.0476728561872,183.7326846279901,6.4326324,592.284535737801,13.4619,352.65892607980334
Республика Адыгея,Республика Адыгея,2007,380850.0,102.714,10.577628,968.6616909957451,17.811222,488.4639023224945,234.24376555888549,,,,
Республика Адыгея,Республика Адыгея,2008,542960.0,118.625,10.022307,962.1107239125945,16.891375,566.8560817182146,382.19905795740044,10.577628,968.6616909957451,17.811222,488.4639023224945
Республика Адыгея,Республика Адыгея,2009,471526.4,122.504,10.309131,1106.164895547149,16.005846,574.4380245325358,437.8618528000686,10.022307,962.1107239125945,16.891375,566.8560817182146
Республика Адыгея,Республика Адыгея,2010,437500.0,114.212,11.908206,1054.2909998335754,18.65288,485.31086071669733,508.08054290647095,10.309131,1106.164895547149,16.005846,574.4380245325358
Республика Адыгея,Республика Адыгея,2011,427200.0,110.212,8.882596,1080.705799885742,16.38997,597.9360104744201,392.13781476409537,11.908206,1054.2909998335754,18.65288,485.31086071669733
Республика Адыгея,Республика Адыгея,2012,323400.0,109.927,10.317532,882.9624672583911,18.52472,465.02405723929405,325.0675149572932,8.882596,1080.705799885742,16.38997,597.9360104744201
Республика Адыгея,Республика Адыгея,2013,510000.0,130.379,10.6719675,934.3630907600341,17.591764,485.6733839149061,394.64531859496367,10.317532,882.9624672583911,18.52472,465.02405723929405
Республика Адыгея,Республика Адыгея,2014,541600.0,134.634,10.7930975,1030.7600708317577,17.976873,579.8112368556549,384.00959843267566,10.6719675,934.3630907600341,17.591764,485.6733839149061
Республика Адыгея,Республика Адыгея,2015,638900.0,143.403,10.939275,975.9095046889523,18.02764,506.53522255887157,282.4177741570317,10.7930975,1030.7600708317577,17.976873,579.8112368556549
Республика Адыгея,Республика Адыгея,2016,699600.0,151.462,10.346401,1106.5575691552265,17.76032,615.0500802099705,426.49665936438936,10.939275,975.9095046889523,18.02764,506.53522255887157
Республика Адыгея,Республика Адыгея,2017,614200.0,143.301,10.629456,992.0033378426148,17.823235,520.0886304041613,392.057632577808,10.346401,1106.5575691552265,17.76032,615.0500802099705
Республика Адыгея,Республика Адыгея,2018,553500.0,147.245,11.74809,888.8165141496321,19.08888,343.63427486335456,447.7040420148684,10.629456,992.0033378426148,17.823235,520.0886304041613
Республика Адыгея,Республика Адыгея,2019,631200.0,145.858,11.217204,854.0963808920072,17.865498,470.1133995289388,410.652515458024,11.74809,888.8165141496321,19.08888,343.63427486335456
Республика Адыгея,Республика Адыгея,2020,734700.0,143.6,11.456356,734.8513616375302,18.06511,398.7755960653658,295.64439284801483,11.217204,854.0963808920072,17.865498,470.1133995289388
Республика Адыгея,Республика Адыгея,2021,654900.0,141.543,10.474221,1203.0828399366658,17.520733,675.9477306753397,406.71468264382816,11.456356,734.8513616375302,18.06511,398.7755960653658
Республика Алтай,Республика Алтай,2007,22400.0,16.08,-1.7176956,822.0535647939222,8.102441,601.8395510228522,94.44525993369965,,,,
Республика Алтай,Республика Алтай,2008,7980.0,14.966,-2.5290694,806.0077373621313,7.437158,587.745227872773,149.5314313980681,-1.7176956,822.0535647939222,8.102441,601.8395510228522
Республика Алтай,Республика Алтай,2009,16390.899999999998,12.327,-3.272051,1058.4982270596654,6.606779,669.4046929471114,226.57821736457777,-2.5290694,806.0077373621313,7.437158,587.745227872773
Республика Алтай,Республика Алтай,2010,10200.0,9.19,-4.0372853,918.4715315465578,6.188814,572.1320884600847,268.8701495403187,-3.272051,1058.4982270596654,6.606779,669.4046929471114
Республика Алтай,Республика Алтай,2011,8700.0,8.543,-3.0804539,660.1118768437843,7.6250076,488.6622286045762,216.1721915755022,-4.0372853,918.4715315465578,6.188814,572.1320884600847
Республика Алтай,Республика Алтай,2012,5500.0,8.591000000000001,-3.1539488,821.595595076109,8.300118,567.7748759471777,109.77842355250885,-3.0804539,660.1118768437843,7.6250076,488.6622286045762
Республика Алтай,Республика Алтай,2013,10100.0,7.618,-2.476565,956.5699003410997,6.231361,620.6203155827903,255.67893967183076,-3.1539488,821.595595076109,8.300118,567.7748759471777
Республика Алтай,Республика Алтай,2014,9100.0,6.872,-3.4890964,872.1728846044001,6.634285,586.932703156429,175.70795950274712,-2.476565,956.5699003410997,6.231361,620.6203155827903
Республика Алтай,Республика Алтай,2015,7000.0,6.473000000000001,-2.2721121,953.5768553172666,7.3431587,608.5817820617605,193.4854780308833,-3.4890964,872.1728846044001,6.634285,586.932703156429
Республика Алтай,Республика Алтай,2016,10200.0,6.483000000000001,-2.8030357,943.852222272318,7.689003,616.7615207207735,213.2032628042628,-2.2721121,953.5768553172666,7.3431587,608.5817820617605
Республика Алтай,Республика Алтай,2017,7100.0,6.52,-2.0794513,752.1294426584292,7.8471313,571.9410163790565,219.72563993424276,-2.8030357,943.852222272318,7.689003,616.7615207207735
Республика Алтай,Республика Алтай,2018,4000.0,6.31,-3.6071594,875.321406804973,6.7093334,563.1403864654756,220.61103199940823,-2.0794513,752.1294426584292,7.8471313,571.9410163790565
Республика Алтай,Республика Алтай,2019,8600.0,6.593,-2.303691,865.5034765854302,7.3644238,601.4341219020874,137.55295455402427,-3.6071594,875.321406804973,6.7093334,563.1403864654756
Республика Алтай,Республика Алтай,2020,10800.0,7.469,-2.1479266,868.7583586649488,8.080558,609.9162299177203,263.7204793305988,-2.303691,865.5034765854302,7.3644238,601.4341219020874
Республика Алтай,Республика Алтай,2021,11000.0,6.654,-2.7648296,851.0385523721098,7.0308747,538.2795066085802,206.97297297974245,-2.1479266,868.7583586649488,8.080558,609.9162299177203
Республика Алтай,Республика Алтай,2022,11800.0,7.39325,-2.8625622,646.261900549709,7.903584,473.0786563291606,196.80371702191275,-2.7648296,851.0385523721098,7.0308747,538.2795066085802
Республика Алтай,Республика Алтай,2023,6900.0,6.32126,-2.388262,523.3651746730144,6.2679963,357.2509157084173,118.6165744999601,-2.8625622,646.261900549709,7.903584,473.0786563291606
Республика Башкортостан,Республика Башкортостан,2007,4069390.0,1651.696,3.5981102,723.9600594361083,13.784809,450.49295657876144,176.68400712286595,,,,
Республика Башкортостан,Республика Башкортостан,2008,4532960.0,1719.818,4.5380287,667.6733877244408,13.7744055,362.34177985044204,255.97022037658928,3.5981102,723.9600594361083,13.784809,450.49295657876144
Республика Башкортостан,Республика Башкортостан,2009,2930763.9,1892.619,3.5814106,541.6134691525062,13.301369,307.6252846016515,183.98125223772075,4.5380287,667.6733877244408,13.7744055,362.34177985044204
Республика Башкортостан,Республика Башкортостан,2010,781000.0,1760.711,3.9878476,490.2792949543241,15.9449005,189.91641558063387,187.92508527089228,3.5814106,541.6134691525062,13.301369,307.6252846016515
Республика Башкортостан,Республика Башкортостан,2011,3002900.0,1589.887,2.3351588,653.1893730257034,13.556057,411.0358437237223,257.0891019840128,3.9878476,490.2792949543241,15.9449005,189.91641558063387
Республика Башкортостан,Республика Башкортостан,2012,1672200.0,1695.366,4.354944,531.4600084249716,16.432402,256.9378302607833,150.89016468644823,2.3351588,653.1893730257034,13.556057,411.0358437237223
Республика Башкортостан,Республика Башкортостан,2013,2038700.0,1740.509,4.333107,720.0876173602536,14.36013,376.5941750733803,269.06254038120477,4.354944,531.4600084249716,16.432402,256.9378302607833
Республика Башкортостан,Республика Башкортостан,2014,2420900.0,1750.871,2.8685846,612.5121229900616,13.229308,275.1384934097065,265.87713060938887,4.333107,720.0876173602536,14.36013,376.5941750733803
Республика Башкортостан,Республика Башкортостан,2015,3005400.0,1757.084,3.7668264,723.8796131096021,13.660842,391.7449783881854,180.6223251381174,2.8685846,612.5121229900616,13.229308,275.1384934097065
Республика Башкортостан,Республика Башкортостан,2016,3324000.0,1810.701,4.177506,570.5339479063676,15.487811,256.1614392590669,292.51723253951263,3.7668264,723.8796131096021,13.660842,391.7449783881854
Республика Башкортостан,Республика Башкортостан,2017,3782700.0,1785.706,3.4607983,660.2661318926433,12.837636,387.54452126276175,272.6791785996402,4.177506,570.5339479063676,15.487811,256.1614392590669
Республика Башкортостан,Республика Башкортостан,2018,3058900.0,1749.958,2.618162,521.3394056468028,13.285549,314.5442408246726,159.47423108172922,3.4607983,660.2661318926433,12.837636,387.54452126276175
Республика Башкортостан,Республика Башкортостан,2019,3246500.0,1670.489,3.7615118,674.0085293948202,12.975582,381.91573171195705,214.38412373926073,2.618162,521.3394056468028,13.285549,314.5442408246726
Республика Башкортостан,Республика Башкортостан,2020,3839300.0,1782.49,4.7967396,620.2362030517708,14.029185,354.2435211006176,254.46258315614463,3.7615118,674.0085293948202,12.975582,381.91573171195705
Республика Башкортостан,Республика Башкортостан,2021,2060700.0,1716.729,4.490578,487.95182875176454,15.9702835,182.38017128811805,196.32696569269467,4.7967396,620.2362030517708,14.029185,354.2435211006176
Республика Башкортостан,Республика Башкортостан,2022,5003900.0,1759.272,3.7347596,543.8948455323701,14.004893,313.6345524954242,254.14734283669833,4.490578,487.95182875176454,15.9702835,182.38017128811805
Республика Башкортостан,Республика Башкортостан,2023,3207200.0,1749.2921,4.819793,327.4606217987054,15.177787,129.24987244281527,130.51851181361434,3.7347596,543.8948455323701,14.004893,313.6345524954242
Республика Бурятия,Республика Бурятия,2007,81610.0,107.665,-2.171975,609.050631140375,9.24636,486.1721273903422,45.117774342684896,,,,
Республика Бурятия,Республика Бурятия,2008,100770.0,86.141,-3.2418926,700.0601829890118,8.165968,560.7961078244091,79.59250106100393,-2.171975,609.050631140375,9.24636,486.1721273903422
Республика Бурятия,Республика Бурятия,2009,79286.2,102.922,-4.5900197,655.9218890479452,8.336823,542.9500356126713,100.02103658541773,-3.2418926,700.0601829890118,8.165968,560.7961078244091
Республика Бурятия,Республика Бурятия,2010,72400.0,107.017,-5.0593047,563.0736186861886,7.8928013,434.74744946523833,85.31375180595118,-4.5900197,655.9218890479452,8.336823,542.9500356126713
Республика Бурятия,Республика Бурятия,2011,97600.0,108.263,-3.1579876,532.0834956703745,8.735801,435.0049984951711,81.16524252866394,-5.0593047,563.0736186861886,7.8928013,434.74744946523833
Республика Бурятия,Республика Бурятия,2012,125700.0,100.91,-5.1726813,636.2751796593212,7.8764873,517.0981298900485,71.15170408737539,-3.1579876,532.0834956703745,8.735801,435.0049984951711
Республика Бурятия,Республика Бурятия,2013,112600.0,92.689,-4.3163853,590.3907239552358,7.226354,464.04326433928503,84.3517281552065,-5.1726813,636.2751796593212,7.8764873,517.0981298900485
Республика Бурятия,Республика Бурятия,2014,81400.0,89.373,-3.3929484,511.2205426454114,8.804143,399.9281209760664,91.08324260166242,-4.3163853,590.3907239552358,7.226354,464.04326433928503
Республика Бурятия,Республика Бурятия,2015,21400.0,85.69800000000001,-2.7179067,477.0494757330113,9.181663,368.710781364909,85.28128064641623,-3.3929484,511.2205426454114,8.804143,399.9281209760664
Республика Бурятия,Республика Бурятия,2016,33300.0,75.681,-3.8004677,518.9624080196645,8.730611,403.23805769886883,92.18637374066824,-2.7179067,477.0494757330113,9.181663,368.710781364909
Республика Бурятия,Республика Бурятия,2017,39100.0,71.69999999999999,-3.154597,556.2681685136956,8.728528,453.03319345367913,66.94747574370435,-3.8004677,518.9624080196645,8.730611,403.23805769886883
Республика Бурятия,Республика Бурятия,2018,72000.0,61.316,-3.716479,639.4700201104791,8.728898,512.5266506324748,97.52405552193059,-3.154597,556.2681685136956,8.728528,453.03319345367913
Республика Бурятия,Республика Бурятия,2019,86500.0,62.246,-3.4140742,515.020049797634,8.836437,394.80848864690273,79.02445573229775,-3.716479,639.4700201104791,8.728898,512.5266506324748
Республика Бурятия,Республика Бурятия,2020,89400.0,61.351,-2.5504062,669.3321797429434,9.217387,543.2142085282293,84.42156856181563,-3.4140742,515.020049797634,8.836437,394.80848864690273
Республика Бурятия,Республика Бурятия,2021,122300.0,66.058,-3.7134707,663.3552881878386,7.698244,536.509461458166,93.53678197593217,-2.5504062,669.3321797429434,9.217387,543.2142085282293
Республика Бурятия,Республика Бурятия,2022,116700.0,67.77884,-3.9448717,508.23940019355393,8.143452,437.5161782765755,85.76024292408182,-3.7134707,663.3552881878386,7.698244,536.509461458166
Республика Бурятия,Республика Бурятия,2023,140600.0,69.32281,-3.4677875,330.14900134145546,7.959823,272.24684595994563,43.10422291105189,-3.9448717,508.23940019355393,8.143452,437.5161782765755
Республика Дагестан,Республика Дагестан,2007,208280.0,97.004,8.959558,636.6868843988167,16.450766,376.3372489327714,84.3903117597769,,,,
Республика Дагестан,Республика Дагестан,2008,281630.0,115.736,8.80804,710.5268529688235,16.280695,543.3248553104296,207.04653398939573,8.959558,636.6868843988167,16.450766,376.3372489327714
Республика Дагестан,Республика Дагестан,2009,207461.4,106.367,8.698512,805.2892068521271,14.786189,584.36865220606,157.56504704560427,8.80804,710.5268529688235,16.280695,543.3248553104296
Республика Дагестан,Республика Дагестан,2010,209700.0,104.614,10.394213,646.4624767606276,17.43572,369.12126814036367,222.68155137403718,8.698512,805.2892068521271,14.786189,584.36865220606
Республика Дагестан,Республика Дагестан,2011,244400.0,111.89,8.013014,717.3715320348573,16.168303,478.4427414694368,140.51037384226947,10.394213,646.4624767606276,17.43572,369.12126814036367
Республика Дагестан,Республика Дагестан,2012,156500.0,85.762,9.293671,667.6078701431775,17.543795,437.770647068638,160.57397317764259,8.013014,717.3715320348573,16.168303,478.4427414694368
Республика Дагестан,Республика Дагестан,2013,270000.0,118.926,8.987424,759.5600165088194,15.905361,544.8992511555691,201.18064974484275,9.293671,667.6078701431775,17.543795,437.770647068638
Республика Дагестан,Республика Дагестан,2014,311700.0,130.519,9.331255,635.0700364714451,17.143442,407.42742255535427,154.54950121566793,8.987424,759.5600165088194,15.905361,544.8992511555691
Республика Дагестан,Республика Дагестан,2015,341000.0,134.166,9.439496,652.6141372690986,16.98913,384.11431521321583,157.3375137999404,9.331255,635.0700364714451,17.143442,407.42742255535427
Республика Дагестан,Республика Дагестан,2016,375900.0,140.639,8.8836355,841.7892050253057,16.58168,521.5575609647251,256.1006029028466,9.439496,652.6141372690986,16.98913,384.11431521321583
Республика Дагестан,Республика Дагестан,2017,400200.0,148.676,9.302568,598.9064482068105,16.885504,380.5598115381027,160.1048570749258,8.8836355,841.7892050253057,16.58168,521.5575609647251
Республика Дагестан,Республика Дагестан,2018,359500.0,143.159,9.908565,673.5578038742145,17.12641,414.16620813274073,228.56476519427486,9.302568,598.9064482068105,16.885504,380.5598115381027
Республика Дагестан,Республика Дагестан,2019,385000.0,149.685,9.670157,569.1407291379999,16.65792,396.0009648005445,160.6050403869574,9.908565,673.5578038742145,17.12641,414.16620813274073
Республика Дагестан,Республика Дагестан,2020,422400.0,157.533,9.69925,585.778426975598,16.408472,392.7186222780371,150.98217717889744,9.670157,569.1407291379999,16.65792,396.0009648005445
Республика Дагестан,Республика Дагестан,2021,450200.0,165.188,9.780641,639.2854065078985,17.497232,407.58178072265963,206.90143272552632,9.69925,585.778426975598,16.408472,392.7186222780371
Республика Дагестан,Республика Дагестан,2022,465200.0,167.5966,9.652291,507.1246253248734,17.081573,343.8849887771279,146.2425718663236,9.780641,639.2854065078985,17.497232,407.58178072265963
Республика Дагестан,Республика Дагестан,2023,485500.0,168.6418,10.094366,358.0213056986588,16.826777,241.41964035750402,73.20099699547865,9.652291,507.1246253248734,17.081573,343.8849887771279
Республика Ингушетия,Республика Ингушетия,2007,33260.0,33.47,8.532387,921.3739475952951,15.96757,625.5128719587075,111.30370032159905,,,,
Республика Ингушетия,Республика Ингушетия,2008,57690.0,37.921,8.205068,1030.9227894466173,15.591611,790.4185143081766,245.36061029057754,8.532387,921.3739475952951,15.96757,625.5128719587075
Республика Ингушетия,Республика Ингушетия,2009,69356.79999999999,39.367,8.326817,1178.7039796960983,14.232154,862.2713551301706,214.92198023200035,8.205068,1030.9227894466173,15.591611,790.4185143081766
Республика Ингушетия,Республика Ингушетия,2010,43900.0,39.084,9.882163,952.1765336715862,16.95285,659.1193365909552,278.0447926395818,8.326817,1178.7039796960983,14.232154,862.2713551301706
Республика Ингушетия,Республика Ингушетия,2011,73100.0,45.69,7.166099,1056.1635677406662,15.150069,743.8449242962034,176.36246540122912,9.882163,952.1765336715862,16.95285,659.1193365909552
